,explain_path,photo_path,name,design,built_year,re_year,build_type,loc,area,ground_floor,underground_floor,wall,roof,window,windowframe,airtight,windowcontrol,awning,coolheat,ventilation,lighting,sunlight,solarheat,geothermal,windpower,bio,fuelcell,cogeneration,ess,re_cost,re_energy
188,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_189.png,img/rec_fig/189.png,Two Piers Housing Co-Operative,2,1955 ,2010,2,39,177.44,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.81 
189,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_190.png,img/rec_fig/190.png,Crawley Homes,2,1950 ,2010,2,38,78.97,1 ,0 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,0.71 
190,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_191.png,img/rec_fig/191.png,Princedale Road,2,1910 ,2010,2,32,0,1 ,0 ,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,230000 ,0.49 
191,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_192.png,img/rec_fig/192.png,Mosaic Midmoor Road,2,1910 ,2010,2,32,0,1 ,0 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,162000 ,0.67 
192,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_193.png,img/rec_fig/193.png,Penzance,2,1950 ,2010,2,41,0,1 ,0 ,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,78000 ,0.79 
193,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_194.png,img/rec_fig/194.png,406 Collins Street,2,1960 ,2011,11,65,4004.12,2 ,0 ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1500000 ,0.50 
194,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_195.png,img/rec_fig/195.png,182 Capel Street,2,1984 ,2011,11,65,1600.72,3 ,1 ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,420000 ,0.50 
195,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_196.png,img/rec_fig/196.png,Council House 2 (CH2),2,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.10 
196,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_197.png,img/rec_fig/197.png,1525 WILSON BOULEVARD,2,1987 ,2010,11,30,29109.95,12 ,0 ,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1100000 ,0.25 
197,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_198.png,img/rec_fig/198.png,Johann B?mstrasse 34 + 36,2,1960 ,2013,2,67,2844.97,3 ,1 ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5424950 ,0.72 
198,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_199.png,img/rec_fig/199.png,Vester Voldgade.DK,2,1938 ,2015,11,68,6734.54,5 ,0 ,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3517146 ,0.50 
199,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_200.png,img/rec_fig/200.png,PHI_GAG_Hoheloog_Ludwigshafen,2,1965 ,2007,2,75,960.15,3 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.94 
200,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_201.png,img/rec_fig/201.png,Factor10_N?nberg,2,1930 ,2002,2,76,960.15,2 ,0 ,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,569845 ,0.84 
201,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_202.png,img/rec_fig/202.png,Gym Ostfildern,2,1970 ,2008,10,77,2439.91,2 ,0 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3169984 ,0.55 
202,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_203.png,img/rec_fig/203.png,Angela School,2,1965 ,2010,7,78,2670.03,2 ,0 ,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2554977 ,0.78 
203,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_204.png,img/rec_fig/204.png,Friedrich-Fr?el-School Olbersdorf,2,1928 ,2011,7,79,5610.41,3 ,1 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6159321 ,0.74 
204,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_205.png,img/rec_fig/205.png,High School Passive House,2,1968 ,2013,7,82,1016.36,2 ,0 ,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.90 
205,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_206.png,img/rec_fig/206.png,Riga,2,,2014,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,377652 ,0.54 
206,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_207.png,img/rec_fig/207.png,The Mildmay Centre,2,1890 ,2012,11,32,665.19,2 ,0 ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1824984 ,0.85 
207,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_208.png,img/rec_fig/208.png,Grand Junction,2,1918 ,2013,11,22,3861.05,2 ,0 ,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,16693077 ,0.99 
208,https://raw.githubusercontent.com/Saem-repo/remodel_app/master/img/pop_up/Explain_209.png,img/rec_fig/209.png,Silver Spring and Lanham,2,1970 ,2014,11,29,14643.56,2 ,0 ,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.47 
